comment_text,target
Sabina Mirzezadeh Much better than the built in mail app. Thumbs up👌🏼,0
👍🏼👍🏼👍🏼 Очень хорошее приложение!,0
Perfect Really very useful application. I've never wrote review before) No advertisements) Easy to use) Thank you so much),0
Good! Good!,0
mail.ru Very good!!!,0
Xorosho Ochen xorosho,0
Nadir Piveyke geder. Ela proqramdır.,0
Like! Like!!!,0
Super The best,0
g super,0
Useful APP Very important thing that there is no ad and also very useful and easy to use. Thanks.,0
👍 Daha yaxşı ola biler,1
Super Puper,0
Yaxşıdır. Shahlar,0
👍👍👍 Удобное приложение.,0
important important,0
😊 спасибо! удобное приложение 👍,0
IPhone Push The one of best push mail software,0
Good Good!,0
"Super mail program Harika bir mail programı.
Ama ne kadar güvenilir bilemiyorum.",0
Super Super,0
Azeri Perfect !,0
Yeni versiyonda hatalar onariis guzel) Bazi hatalari vardi son versiyonda onarmislar super ),0
Fix Super proqramma,0
Super Super super very good,0
Best app ever! 👍 Best app ever! 👍,0
Super obnovlenie!! Ochen udobnoe obnovlenie!spasibo!ponravilos 5+,0
Rovsan :-(,1
Hawa_Russia Good,0
Good Klass,0
Azercell Azercell sən ❤️sən,0
"Balansdaki mb Növbəti update'də balansdaki mb-a baxmaq funksiyasını əlavə edin,əsas şeylərdən biridi",0
"Недовольна! Есть большие недочёты. Во-первых, мне неприятно каждый раз вести пароль-это отнимает время. Во-вторых, после трёх неправильных попыток, вход на приложение заблокировано на 24ч.",1
hersey ela alinib ama birsey catismir bakcell deki kimi edin bunda hecne yoxdu sade birseydi,0
"Best The best of mobile operators program in Azerbaijan,
Ən yaxşı mobil operator proqramı, 
Лучшая сотовая программа для проверки все чего хочешь связанным с номером Azercell, советую всем Azercell пользователям",0
AZERCELL 1 nömre),0
Azercell💜 The best💜,0
Beyenmedim Xeyli eskiklikler var biraz daha mukemmellesdirseniz yaxsi olar. Her giris zamani kod isteyir bunu aradan qaldirin. Tarifler barede ise demek olar ki melumat yoxdur,1
"Сохранение данных для входа и прогресс бары. Было бы неплохо если приложение каждый раз не разлогинивалось, а остаток кредита на балансе и остаток интернет трафика показывались в виде прогресс баров для наглядности.",0
AZERCELL!👍 The Best mobile operator!💜,0
Красавчики Очень удобное приложение,0
Pis işləyir. Çox pis işləyir. Yenilənməyə ehtiyac var. Nəzarət etmək lazımdır.,1
"Bullshirt Permanent erros in connection
Complicated acess
It can take for ages to restore pin",1
"Inkisaf lazimdir Helede tetbiqe daxil olanda problemler olur. Birde xahis edirem nese duzelisler edende hec olmasa
Xeberdarliq gonderinki filan vaxtdan filan vaxta tetbiq islemeyecek.",1
Uc ulduz hele coxdur Bele application yigmirlAr nene nevesi. Bunu ne uzerinde iwlemisizse bir qepiklik deyil. Tez tez sehifeye daxil olmaq istedikde donur. Xahiw edirem bu sehvleri aradan qaldirin,1
"Отвратительно Ни одна функция не работает исправно, даже само приложение зачастую просто не включается.Даже в данный момент, я пытаюсь отправить деньги на другой счет, но кнопка """"""""отправить"""""""" просто не работает.При этом в старом приложении все работало отлично.Либо сделайте эту версию нормальной, либо вообще удалите ее",1
"Log in və Qeydiyyat problemi Salam. 

Username və password yazıram, enteri basdığım halda app heç bir reaksiya vermir, eyni pəncərədə qalır. Eyni şey qeydiyyat zamanı FİN kod və mobil nömrəmi yazanda da baş verirdi, irəliləmirdi, ümumiyyətlə heç bir yükləmə belə baş vermirdi. Ümid edirəm tez bir zamanda həll olar

IOS 12.4
iPhone 7",1
Registration bug Registration doesn’t proceed after second step when you enter your Pin/Fin code and phone number,1
App doesn’t work I couldn’t register neither by My ID nor by ATM. The app just doesn’t respond when pressing to any button inside it during registration. Terrible experience.,1
Jeyhun Registration still doesn't work,1
baglanti internet baglantisi ola ola deyir baglanti yoxdur,0
"Ужасное! Я уже больше суток даже зарегистрироваться не могу, после ввода данных, кнопка «Продолжить» не реагирует!((((",1
Lazimsiz program Indiye kimi istifade elediklerimin en pisidi,1
"Cool UI but slow and laggy Not fully optimized for iphone xs max. Sometimes I get “invalid access token” error. 

Please fix the bugs",0
"Несколько карт использования Классное приложение, но бывают дни, что не работает , в виде долгой загрузки, а ещё я не могу найти как Добавить ещё одну банковскую карту или этой функции вообще нет. Добавьте пожалуйста эту функцию , а если она есть, упростите Использование, чтоб легко можно было найти. Спасибо",0
"Poor service I used many online bank applications, this is worse one with poor interface. 1 transaction tooks 3 - 5 min. Fingerprint not working properly. With internet access over 35mbps , i couldn’t check my account .",1
П...ц Да не работает ваше сранное приложение.Прислушайтесь к отзывам!!!,1
"Qoşulma problemi Son 3 gündür serverə qoşulmada çox gecikmələr olur, internet olduğu halda internet əlaqəsi yoxdur problemləri yaranır. Tətbiqi istifadə etdiyim gündən internet və qoşulma problemləri yaranır.",1
Very slow Cannot add more than 1 card. Very slow respond. Even is not opened.,1
"Overseas number not working The app is great but I am not able to send the money while being overseas, even though I have added the foreign number to the azercard services. The 6 digit code is not coming.",1
"Teklif Salam,isterdim daha suretli ishlesin sizin bu proqram cox donur ve cox gec acilir",1
Terrible! Application doesn’t work most of the time. Each operation comes with the list of errors.,1
Beyenmedim Cox zeyif isdyir praqram,1
Isa Bele işləyəcəksə ləğv edin bunu.özünüz bir yükləyin ğörün necə işləyir .,1
Bawdan ayaga xeta veriri Necenci telefondan uje qeydiyyatdan kecmek istiyirem xeta veriri duzldinde bunu,1
Terrible Entire application is one big mistake. Old version is far better even though the interface not so good as this one,1
İşləmir Proqram duzgun islemir.,1
"the most laggy and glitchy useless application ever downloaded I am currently experiencing terrible problems with this application , you can check your self any time, first it takes ages to log in , second in 9 cases of 10 it falters transaction due to poor coding.",1
"Хорошее приложение! Приложение неплохое, но есть функции которые надо было б доработать;)",0
"IBAM 3 saata ancaq keçə bildim qeydiyyatdan. Qeydiyyatdan keçmək istəyirəm, yazır ki, internet problemi var, ancaq wi-fi işləyirdi. Hər ehtimala qarşı telefonun öz internetini açdım, lakin yenə eyni problemlə qarşılaşdım. Güclə də olsa qeydiyyatdan keçdim, bu dəfə də hansı istifadəçi adını və parolu yazmaq istədim yenə də xəta var dedi. Zəhmət olmazsa app-la maraqlanın, digər banklar QR kodla ödəniş çıxarır, amma sizin app hələ də qeydiyyat da ilişib.",1
"Difficult Logon Process Please, make logon process as easy as possible. To open the app just with PIN number would be very nice. Every time typing username, password and then 6-digit number bans me to use the app. Easy login of IBA's MobilBank app makes it more easier and plus it has more functions than this one. Due to these reasons, I use only MobilBank.",1
"Optimize The app is good in a total, but it would be great if you optimize it for iphone xs,xr series(app screen doesn’t fit normal).  Thanks",0
Not able to add another card Not sure if possible to add two or more cards. I can not make it,0
Face ID failure Face ID still doesn’t work properly. The bug is not fixed.,1
"App close Iphone X,xs, xs max, when face id verification start app close.

Same problem",1
Face id problem Please fix the problem for face id on iphone xr. New realese did not help,1
Face ID problem Still crush when activating Face ID on iPhone X.,1
"bildiriş Yaxşı programdı, sadə və rahat. 
Hesaba pul oturanda bildiriş  gəlsə lap əla olardı, ümid edirəm nəzərə alarsınız",0
Slow and laggy Good looking interface but too slow server response. It just freezes and doesn’t do anything when signing in or making a transaction oftentimes. Fix it asap or bring back the old app.,1
"Bad user experience Ishleymek mumkun deyil, bezen hesaba baxmaq olur bezen yox",1
Very bad Very very bad. İ can't registration. Fix it.,1
Ümumilikdı qənaətbəxşdir Mobil balans artırılması nar və bakcell istifadəçiləri üçün mümkün olmur. Buglar var. Aradan qaldırılsa yararlı app -di,0
"Register and some problems user interface design is excellent but some functions is not working like registration, password forgot and etc application is not fully compatible for iPhone X model sometimes app crashes when I clicked language button
best regards I hope will resolved this bugs in the new release",1
Problem A system error occurs while using this app.,1
"need to update program Its too hard to sign up, i tryied many time bud couldnt",1
"Оплата мобильной связи Не возможно оплатить оператор Bakcell так как в строке номера вместо «055», вписанно «050» и это не возможно исправить самому. Сделайте update программы и испоавьте эту ошибку. Заранее спасибо.",1
Cash by code Bu funksiyani da elave etsez ela olar. Kohne versiyada var idi.,0
"Needs improvement The application is not fully compatible with iPhone X:
- while registering, the security questions were not displayed on my screen;
- the exit button is nit active on the page for card to card transfers",1
Super super,0
ABB 👍super,0
"Dehset 1 seydi Ama bezi odenisleri aritirn misal ucun dyp cerimelerini ipoteka odenisi sigorta odenisi
Tehsil haqqi qebzler email gelmeyi",0
Mobil rabitə xidməti işləmir..! Mobil rabitə xidməti işləmir..!,1
"SMS Я не могу пройти регистрацию, так как я не могу получить  смс с кодом . Не могли бы помочь в этом ?",0
"Emin Musaev Perfect,
but needs only Cashbycode this function important for money transfer !!!",0
"Разочаровали Приложение конечно выглядет хорошо в принципе чувствуется что хорошее, но я не могу зарегистрироваться т.к. Я Sahibkar... обидно",1
👍🏻 Perfect,0
Super Bu Google un programıdır. Gerisini siz fikirleşin.. bir kelmeynen möhteşemdir👍👍,0
"Tövsiyem Mence ele bu en yaxşı filter redaktorudur, hem reklamı zadı yoxdur, hem de pulsuzdur",0
Bu proqram cok iyi Bu proqrami cok beyeniyodum ama simdi kullanamiyorum.eski haline getirin,0
👍🏻👍🏻👍🏻 👍🏻👏🏻👍🏻,0
Roma 57 Gozel raziyam allah komeyiniz olsun.,0
Good Perfect application 😊👍,0
Super Super,0
Unvan Salam zehmet olmasa Celt Colleges Narimanov unvanini Tebriz 60b- den deishib Heyder Aliyev 79/2 edesiniz biz artig o unvanda deilik. Evvelceden teshekkurler 🤗,0
Cox sagol Cox sagolll,0
Aznav Əla tərtib olunub. Bütün əməyi keçənlərə minnətdarıq. Əllərinizə sağlıq. ALLAH sizi qorusun!,0
Super proqramdirr Chooooox sevdim bu programi,0
:) çox faydalı application'dır. Sadəcə bəzi yerlərdə yol üçün təyin olunmuş sürət həddini düzgün göstərmir. Məlumatları yeniləmək lazımdır. :) qalan hər şey qaydasındadır.,0
cox pis buzovnada getdiyim yeri sehv gorsetdi duz bir saat  baglarin arasinda quruntovoy yolda qaldim,1
Əla!!! Əla!!!,0
Razı qaldım. Təşəkkürlər Əla,0
👍 Super!,0
