Title,Author_URL,Author_Name,App_Version,Rating,Review,Date,comment_text,target
Mawenik,https://itunes.apple.com/az/reviews/id588191432,bentley roma,3.66,1,10 denen wirketee isleyir catmamis vururki duwurdum gic gic telefonlarina bawqa zakazlar gelir,2019-03-19T08:12:29Z,Mawenik 10 denen wirketee isleyir catmamis vururki duwurdum gic gic telefonlarina bawqa zakazlar gelir,1
Prom kod,https://itunes.apple.com/az/reviews/id967069356,ulvi rahimli,3.66,5,513DA856,2019-03-18T00:33:57Z,Prom kod 513DA856,0
Maxim super,https://itunes.apple.com/az/reviews/id485911536,Lətif,3.66,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,2019-03-08T15:37:20Z,Maxim super 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,0
Super,https://itunes.apple.com/az/reviews/id955054123,Arzu-zuzu,3.66,5,"Cox serfelidi ve tez gelirler taksiler,cox raziyam",2019-03-06T18:27:06Z,"Super Cox serfelidi ve tez gelirler taksiler,cox raziyam",0
Maxi Gence,https://itunes.apple.com/az/reviews/id399240463,Maximgence,3.66,5,0809821D promo kodunu daxil edin ve 50%,2019-02-12T18:25:33Z,Maxi Gence 0809821D promo kodunu daxil edin ve 50%,0
sagiba,https://itunes.apple.com/az/reviews/id954481575,msaqida,3.64,1,"siz adami saymirsiniz!zakaz edilibdir siz zakazi qebul etmemisiniz 40deqiqeden sonra yigib dediniz ki aaaa biz tapdiq sizin zakazinizi !!!Çox mensulliyətsiz hörmət qoymursunuz!sizin taxiye 0 düşür əslində,sevinin ki 1 ulduz verdik!!!!!",2018-12-25T16:55:23Z,"sagiba siz adami saymirsiniz!zakaz edilibdir siz zakazi qebul etmemisiniz 40deqiqeden sonra yigib dediniz ki aaaa biz tapdiq sizin zakazinizi !!!Çox mensulliyətsiz hörmət qoymursunuz!sizin taxiye 0 düşür əslində,sevinin ki 1 ulduz verdik!!!!!",1
👍👍,https://itunes.apple.com/az/reviews/id473029310,aqsinquluzade,3.64,5,Xidmetinizden cox raziyam !!,2018-12-09T20:55:58Z,👍👍 Xidmetinizden cox raziyam !!,0
Sumqayıt,https://itunes.apple.com/az/reviews/id918431463,Anar Asadov,3.63,5,Sərfəli və rahat👍🏻,2018-11-19T01:01:52Z,Sumqayıt Sərfəli və rahat👍🏻,0
PROMO KOD VERDİM yaz QAZAN!!!,https://itunes.apple.com/az/reviews/id422676857,TeoMustafayev,3.62,5,"Hesabınıza 10 MANAT HƏDİYƏ !! """"72F6D173"""" promo kodunu daxil et HESABINA OTURSUN",2018-11-12T20:20:56Z,"PROMO KOD VERDİM yaz QAZAN!!! Hesabınıza 10 MANAT HƏDİYƏ !! """"72F6D173"""" promo kodunu daxil et HESABINA OTURSUN",0
"Super, çox bəyəndim. Həm də ucuz!",https://itunes.apple.com/az/reviews/id607813493,My Gendes,3.40,5,"Sözün düzü əvvəl inanmırdım ancaq özüm yoxladım, alındı :) Pulsuz 3 AZN gediş əldə etmək istəyənlər aşağıdakı kodu yazsın """"promo kod"""" bölməsinə...

04 FDA 735

ps: kodu boşluq buraxmadan yazın, alınacaq :-)",2018-06-04T01:14:13Z,"Super, çox bəyəndim. Həm də ucuz! Sözün düzü əvvəl inanmırdım ancaq özüm yoxladım, alındı :) Pulsuz 3 AZN gediş əldə etmək istəyənlər aşağıdakı kodu yazsın """"promo kod"""" bölməsinə...

04 FDA 735

ps: kodu boşluq buraxmadan yazın, alınacaq :-)",0
Super,https://itunes.apple.com/az/reviews/id625828040,Ramil Məllim,3.40,5,Cox sərfəli və rahat,2018-05-10T05:14:08Z,Super Cox sərfəli və rahat,0
Ela,https://itunes.apple.com/az/reviews/id610679128,Vahid101,3.40,5,Cox yaxsi surucudu 👍,2018-05-03T08:26:56Z,Ela Cox yaxsi surucudu 👍,0
Bonus işləmir,https://itunes.apple.com/az/reviews/id334891630,@aykhan_huseyn,3.40,1,Bonus işləmirsə niyə bonus verirsiz? Tətbiq özü superdi. Şirkəti vur tulla,2018-04-26T08:12:53Z,Bonus işləmir Bonus işləmirsə niyə bonus verirsiz? Tətbiq özü superdi. Şirkəti vur tulla,1
Спасибо,https://itunes.apple.com/az/reviews/id619634023,ulya86,3.40,5,Спасибо,2018-04-21T10:34:03Z,Спасибо Спасибо,0
Sikayet,https://itunes.apple.com/az/reviews/id661498319,Elmar 006,3.40,1,Axsam vaxti sifarisde olan vaxt unvani deyismek isteyirem.operatoru yigiram deyir bizim basimiz cixmir ofisdede heckim yoxdur.basi cixmayan niye oturub orda operator evezine,2018-03-02T18:31:25Z,Sikayet Axsam vaxti sifarisde olan vaxt unvani deyismek isteyirem.operatoru yigiram deyir bizim basimiz cixmir ofisdede heckim yoxdur.basi cixmayan niye oturub orda operator evezine,1
Problem,https://itunes.apple.com/az/reviews/id506557461,Dasqin,3.39,3,Ni rabotayet,2018-02-02T16:37:51Z,Problem Ni rabotayet,1
Maxim en ucuz taxidi,https://itunes.apple.com/az/reviews/id335752979,rashka_aze,3.38,5,"Ele en ucuz olduguna gorede bezen taxi gelmir, gerek biraz qiymeti artirasan proqram vasitesiyle.",2018-01-08T05:42:24Z,"Maxim en ucuz taxidi Ele en ucuz olduguna gorede bezen taxi gelmir, gerek biraz qiymeti artirasan proqram vasitesiyle.",0
Приложение не стабильное.,https://itunes.apple.com/az/reviews/id670157917,Emin Hanifayev,2.2.3,4,"На самом деле хорошее и полезное приложение, но сегодня начался жуткий глюк, так как при острой необходимости пополнения баланса телефона, приложение попросту не удавалось открыть.",2019-03-30T09:02:12Z,"Приложение не стабильное. На самом деле хорошее и полезное приложение, но сегодня начался жуткий глюк, так как при острой необходимости пополнения баланса телефона, приложение попросту не удавалось открыть.",0
It Works well!,https://itunes.apple.com/az/reviews/id286031021,Shahriyar Ismayilov,2.0.8,5,"Really well done. I almost use it over 2 years. App works nice. I even cannot calculate how long is the saved time from my life due to not going to payment points. 
Thanks a lot.",2019-02-27T13:03:03Z,"It Works well! Really well done. I almost use it over 2 years. App works nice. I even cannot calculate how long is the saved time from my life due to not going to payment points. 
Thanks a lot.",0
Bildiriş,https://itunes.apple.com/az/reviews/id903844365,nargizahmadova,2.0.8,5,"Olduqca funksional app-dır. Yalnız, hesaba pul daxil olduqda vakıfbank mobil app və s.-də olduğu kimi bildiriş gəlməsi daha yaxşı olar. 
Təşəkkürlər",2019-02-01T14:46:24Z,"Bildiriş Olduqca funksional app-dır. Yalnız, hesaba pul daxil olduqda vakıfbank mobil app və s.-də olduğu kimi bildiriş gəlməsi daha yaxşı olar. 
Təşəkkürlər",0
Very useful,https://itunes.apple.com/az/reviews/id293297217,budagly,2.0.8,5,Userfriendly,2018-12-21T10:33:08Z,Very useful Userfriendly,0
Pasha Bank,https://itunes.apple.com/az/reviews/id609592653,Kochari88,2.0.8,5,Yaxshidi.beyendim,2018-12-20T18:39:32Z,Pasha Bank Yaxshidi.beyendim,0
Pemba,https://itunes.apple.com/az/reviews/id620656963,ChCcHC44,2.0.8,5,Yaxshi.beyendim,2018-12-18T16:45:05Z,Pemba Yaxshi.beyendim,0
Thanks,https://itunes.apple.com/az/reviews/id938669581,tamish91,2.0.8,5,"Very useful, big thanks to everyone👍",2018-12-17T11:55:00Z,"Thanks Very useful, big thanks to everyone👍",0
Perfect,https://itunes.apple.com/az/reviews/id522801337,rruuussttaamm,2.0.8,5,Super bank app👍🏻,2018-12-17T11:47:46Z,Perfect Super bank app👍🏻,0
Pasha bank,https://itunes.apple.com/az/reviews/id197282513,Gulik324,2.0.8,5,Xoshuma geldi,2018-12-09T17:12:53Z,Pasha bank Xoshuma geldi,0
otlichno,https://itunes.apple.com/az/reviews/id944668462,Rashad Ramazanov,2.0.8,5,chox rahat,2018-12-04T14:05:12Z,otlichno chox rahat,0
Cool!,https://itunes.apple.com/az/reviews/id377203184,Kengerli333,2.0.8,5,Very user friendly application!,2018-11-26T14:17:31Z,Cool! Very user friendly application!,0
mobapp,https://itunes.apple.com/az/reviews/id573432797,Aynuraay,2.0.8,4,👍🏻👍🏻👍🏻👍🏻,2018-11-22T20:31:23Z,mobapp 👍🏻👍🏻👍🏻👍🏻,0
Super,https://itunes.apple.com/az/reviews/id616869720,Malak Shirinova,2.0.8,5,Super,2018-11-22T15:47:09Z,Super Super,0
Application,https://itunes.apple.com/az/reviews/id245612742,SR2105,2.0.8,5,Veru useful application!!,2018-11-22T14:37:04Z,Application Veru useful application!!,0
lhajiyeva,https://itunes.apple.com/az/reviews/id411042342,Lhajiyeva,2.0.8,5,It works!,2018-11-22T14:31:20Z,lhajiyeva It works!,0
Very good app,https://itunes.apple.com/az/reviews/id335937115,babekg,2.0.8,5,Very good app!,2018-11-21T12:47:50Z,Very good app Very good app!,0
recomendation,https://itunes.apple.com/az/reviews/id418747905,Gunduz Huseynli,2.0.8,5,good.im recommend for payments etc.,2018-11-21T10:26:04Z,recomendation good.im recommend for payments etc.,0
Отлично,https://itunes.apple.com/az/reviews/id908656142,DLRGRGZV60,2.0.8,5,Отлично,2018-09-21T16:30:01Z,Отлично Отлично,0
Super,https://itunes.apple.com/az/reviews/id448853446,Khayala F,2.0.8,5,Superrr app,2018-09-21T11:23:49Z,Super Superrr app,0
Super,https://itunes.apple.com/az/reviews/id824300510,Mahmudovv,2.0.8,5,Perfect,2018-09-20T17:03:56Z,Super Perfect,0
Super,https://itunes.apple.com/az/reviews/id907086313,SevABB,2.0.8,4,Program istifadede chox rahat ve asandir! Her bir kese tovsiyye edirem!,2018-09-18T10:34:08Z,Super Program istifadede chox rahat ve asandir! Her bir kese tovsiyye edirem!,0
Круто,https://itunes.apple.com/az/reviews/id881188487,jey_jey7110,2.0.8,5,Очень удобно и легко,2018-08-08T14:07:35Z,Круто Очень удобно и легко,0
Great!,https://itunes.apple.com/az/reviews/id364932133,sininurhd,2.0.8,5,1 of the best mobile banking applications 😻,2018-08-07T09:38:24Z,Great! 1 of the best mobile banking applications 😻,0
pasha app,https://itunes.apple.com/az/reviews/id539189808,:XAN ZAKURA:,2.0.8,5,good app.thanks,2018-08-02T17:28:46Z,pasha app good app.thanks,0
Good,https://itunes.apple.com/az/reviews/id871610978,SNBKT789,2.0.8,5,Very good for payment,2018-07-27T14:03:55Z,Good Very good for payment,0
App,https://itunes.apple.com/az/reviews/id865434169,NOWHERE131313,2.0.8,5,Udobno dla oplat i vipiski,2018-07-19T11:56:19Z,App Udobno dla oplat i vipiski,0
Mobile banking,https://itunes.apple.com/az/reviews/id353134507,Jamal👦🏻,2.0.8,5,Очень удобен в использовании!!!!👌👌👌,2018-06-28T19:25:19Z,Mobile banking Очень удобен в использовании!!!!👌👌👌,0
Application,https://itunes.apple.com/az/reviews/id284430474,Lolidali,2.0.8,5,Good app,2018-06-27T15:50:30Z,Application Good app,0
Odenish,https://itunes.apple.com/az/reviews/id438913339,niyazzzzz1111,2.0.8,5,Butun odenishleri rahat ediram,2018-06-27T12:41:25Z,Odenish Butun odenishleri rahat ediram,0
Pasha bank mob,https://itunes.apple.com/az/reviews/id531016040,FuntikHuseynov,2.0.8,5,Legko I prosto,2018-06-27T12:33:32Z,Pasha bank mob Legko I prosto,0
Cox rahat,https://itunes.apple.com/az/reviews/id775406225,смрсмр,2.0.8,5,Cox sade ve rehat.,2018-06-27T10:42:24Z,Cox rahat Cox sade ve rehat.,0
app,https://itunes.apple.com/az/reviews/id250281665,Hedise,2.0.8,5,ochen udobno i prosto v ispolzovanii,2018-06-25T12:22:23Z,app ochen udobno i prosto v ispolzovanii,0
Mob app,https://itunes.apple.com/az/reviews/id837505055,SULTANP,2.0.8,5,Ochen udobno oplachivat scheta.,2018-06-23T21:22:47Z,Mob app Ochen udobno oplachivat scheta.,0
The best mobile banking app,https://itunes.apple.com/az/reviews/id294926185,Unknown148,2.0.8,5,"An exceptional app with user friendly interface. So many exclusive features. Good  job, guys!",2018-06-22T05:35:38Z,"The best mobile banking app An exceptional app with user friendly interface. So many exclusive features. Good  job, guys!",0
meh ka meh ka,https://itunes.apple.com/az/reviews/id834984971,meh kakeh ka,2.0.8,5,chox sag olun Pasha Bank,2018-06-21T14:06:07Z,meh ka meh ka chox sag olun Pasha Bank,0
Perfect,https://itunes.apple.com/az/reviews/id834982827,Saabb Rinaaa,2.0.8,5,Ochen udobno v ispolzovanii !! Spasibo!!!,2018-06-21T14:04:18Z,Perfect Ochen udobno v ispolzovanii !! Spasibo!!!,0
cool,https://itunes.apple.com/az/reviews/id834983078,li ibra,2.0.8,5,tak derjat,2018-06-21T14:03:15Z,cool tak derjat,0
Klassnoe prilojenie,https://itunes.apple.com/az/reviews/id811890440,inn gul,2.0.8,5,Spasibo razrabotchikam ochen udobno!,2018-06-21T14:00:56Z,Klassnoe prilojenie Spasibo razrabotchikam ochen udobno!,0
Super,https://itunes.apple.com/az/reviews/id834376322,ayaz299,2.0.8,5,Super,2018-06-21T03:18:30Z,Super Super,0
One of the most important app for me,https://itunes.apple.com/az/reviews/id572312314,IrresistibleFid,2.0.8,5,wish you all success in future app’s development.,2018-06-20T13:29:57Z,One of the most important app for me wish you all success in future app’s development.,0
Mobile Bankinq,https://itunes.apple.com/az/reviews/id833816674,Orxan1987,2.0.8,5,klyovo,2018-06-20T13:20:11Z,Mobile Bankinq klyovo,0
Mobil bank,https://itunes.apple.com/az/reviews/id444045047,Manafov012,2.0.8,5,Prekrasno,2018-06-20T11:28:29Z,Mobil bank Prekrasno,0
SMM995,https://itunes.apple.com/az/reviews/id458956315,mmszn,2.0.8,5,Access screen great,2018-06-12T05:24:56Z,SMM995 Access screen great,0
Парковка,https://itunes.apple.com/az/reviews/id595471986,Fidan A,2.0.8,5,Уникальная услуга для оплаты парковок. Очень класно.,2018-06-11T12:06:47Z,Парковка Уникальная услуга для оплаты парковок. Очень класно.,0
paymet,https://itunes.apple.com/az/reviews/id357057539,Orkhan389,2.0.8,5,so easy to pay,2018-06-09T19:15:23Z,paymet so easy to pay,0
Rahat,https://itunes.apple.com/az/reviews/id822187827,Aysel Guliyeva 95,2.0.8,5,Kart amaliyyatlarina cox rahat nazarat etmak olur.,2018-06-08T05:07:44Z,Rahat Kart amaliyyatlarina cox rahat nazarat etmak olur.,0
)),https://itunes.apple.com/az/reviews/id594595544,Abik111,2.0.8,5,Новый дизайн поражовал,2018-06-07T04:44:41Z,)) Новый дизайн поражовал,0
Parking,https://itunes.apple.com/az/reviews/id247388535,Nika K-va,2.0.8,5,Parking xidmeti cox rahatdir,2018-06-07T04:42:14Z,Parking Parking xidmeti cox rahatdir,0
Iwlemir,https://itunes.apple.com/az/reviews/id805796529,cyler_fox,2.0.8,1,"Yeniledim, programm acilmir. Ancag Logo gosterir, ve programm baglanir. Bunnan gabag iwledirdim. Indi iwlemir. Iphone 4s 64gb",2018-06-06T11:47:52Z,"Iwlemir Yeniledim, programm acilmir. Ancag Logo gosterir, ve programm baglanir. Bunnan gabag iwledirdim. Indi iwlemir. Iphone 4s 64gb",1
Круто,https://itunes.apple.com/az/reviews/id756411408,Эмин Г.,2.0.8,5,Все оплаты проходят.,2018-06-05T13:11:09Z,Круто Все оплаты проходят.,0
No connection,https://itunes.apple.com/az/reviews/id658473357,Said Aliyev,2.0.8,1,Program iwlemir yeni dizayna kecenden coxlu lag var,2018-06-04T14:46:36Z,No connection Program iwlemir yeni dizayna kecenden coxlu lag var,1
Super,https://itunes.apple.com/az/reviews/id808265322,elnara h,2.0.8,5,Очень удобно,2018-05-22T11:37:27Z,Super Очень удобно,0
great,https://itunes.apple.com/az/reviews/id333338925,viewsal,2.0.8,5,great,2018-05-22T09:26:16Z,great great,0
yenilenmede problem,https://itunes.apple.com/az/reviews/id807339564,elvin turanov,2.0.8,1,yenilenenden sonra iphone 4 modellerinde daxil olmur ekran da pasa bankin logosu donub qalir,2018-05-21T05:55:16Z,yenilenmede problem yenilenenden sonra iphone 4 modellerinde daxil olmur ekran da pasa bankin logosu donub qalir,1
Berbad,https://itunes.apple.com/az/reviews/id486982949,Mr.Azeri,2.0.8,1,Yeni versiya islemir,2018-05-17T08:16:13Z,Berbad Yeni versiya islemir,1
Best,https://itunes.apple.com/az/reviews/id577574221,Sumakiro,2.0.8,5,Amazing app!!!,2018-05-15T12:15:45Z,Best Amazing app!!!,0
Super,https://itunes.apple.com/az/reviews/id802305476,Tural H.,2.0.8,5,Super,2018-05-15T07:01:08Z,Super Super,0
Не работает,https://itunes.apple.com/az/reviews/id311247216,Samirich 7,2.0.8,1,"После обновления Приложение либо зависает после ввода пин-кода , либо сразу же после появления логотипа банка.",2018-05-14T21:11:19Z,"Не работает После обновления Приложение либо зависает после ввода пин-кода , либо сразу же после появления логотипа банка.",1
problem,https://itunes.apple.com/az/reviews/id801126636,.S_A.,2.0.8,5,salam mene sonuncu yenilenme gelmeib ve men mobil elaveni istifade ede bilmirem,2018-05-13T16:13:13Z,problem salam mene sonuncu yenilenme gelmeib ve men mobil elaveni istifade ede bilmirem,0
Xeta,https://itunes.apple.com/az/reviews/id434453231,Hemid94,2.0.8,1,"Salam axshaminiz xeyir , mende iphone 4s telefonudu ,proqram yenilenenden sonra xeta baw verir , proqrama daxil ola bilmirem zehmet olmasa bu xetaya care yolu tapasiniz",2018-05-12T21:22:39Z,"Xeta Salam axshaminiz xeyir , mende iphone 4s telefonudu ,proqram yenilenenden sonra xeta baw verir , proqrama daxil ola bilmirem zehmet olmasa bu xetaya care yolu tapasiniz",1
Не работает,https://itunes.apple.com/az/reviews/id100130353,Medjay007,2.0.8,3,"После последнего обновления не возможно оплачивать что либо, после нажатия Платёж нету списка, нету вообще ничего, просто пустая страница, исправьте...",2018-05-12T14:33:18Z,"Не работает После последнего обновления не возможно оплачивать что либо, после нажатия Платёж нету списка, нету вообще ничего, просто пустая страница, исправьте...",1
