Title,Author_URL,Author_Name,App_Version,Rating,Review,Date,comment_text,target
Superrrrr,https://itunes.apple.com/az/reviews/id636010649,Murad Bababyev,11.4.0,5,Superrrr,2017-10-06T07:42:46Z,Superrrrr Superrrr,0
Mütiw,https://itunes.apple.com/az/reviews/id478787086,Abu_002_820,11.4.0,5,👍,2017-09-26T16:42:03Z,Mütiw 👍,0
Hello,https://itunes.apple.com/az/reviews/id418471676,vuqar096,11.4.0,3,It takes 10 seconds to launch shazam. that s why i cant find music sometimes. please make it more fast,2017-09-24T07:59:51Z,Hello It takes 10 seconds to launch shazam. that s why i cant find music sometimes. please make it more fast,1
Super,https://itunes.apple.com/az/reviews/id516325706,eti577,11.4.0,5,Bu proqramı heç bir proqram əvəz edə bilməz,2017-09-23T15:38:42Z,Super Bu proqramı heç bir proqram əvəz edə bilməz,0
Çok güzel,https://itunes.apple.com/az/reviews/id481239578,tuncayümit,11.3.0,5,Çok güzel,2017-09-15T15:50:15Z,Çok güzel Çok güzel,0
superb,https://itunes.apple.com/az/reviews/id525797601,mezyegmensen,11.1.2,5,Amazing App!!!,2017-08-01T14:26:29Z,superb Amazing App!!!,0
Sanan Majid,https://itunes.apple.com/az/reviews/id526279249,sananmajid,11.1.2,5,Super Program,2017-07-18T07:59:03Z,Sanan Majid Super Program,0
A,https://itunes.apple.com/az/reviews/id452695969,aaabhjkl,11.1.0,1,Where the auto shazam in app shazam??,2017-06-20T20:03:05Z,A Where the auto shazam in app shazam??,1
New update,https://itunes.apple.com/az/reviews/id472085625,ali_akber,11.0.0,3,Recover Auto Shazam :/ others is very well 👍🏻👏,2017-05-27T18:25:23Z,New update Recover Auto Shazam :/ others is very well 👍🏻👏,1
T,https://itunes.apple.com/az/reviews/id547749438,W5435003w,10.6.2,5,Perfect,2017-05-21T16:26:58Z,T Perfect,0
İlkin,https://itunes.apple.com/az/reviews/id388123253,Qashqin,11.0.0,5,⚜️⚜️,2017-05-20T08:03:17Z,İlkin ⚜️⚜️,0
SO GOOOOOOOD😻😻,https://itunes.apple.com/az/reviews/id270770201,To the moon and back.,11.0.0,5,to the moon and baack  :),2017-05-15T15:24:54Z,SO GOOOOOOOD😻😻 to the moon and baack  :),0
Shazam,https://itunes.apple.com/az/reviews/id412858821,Nailka79,10.6.1,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,2017-03-24T18:11:47Z,Shazam 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,0
👍🏼,https://itunes.apple.com/az/reviews/id445302464,Susanna Rustamova,10.5.0,5,Superrr,2017-02-13T17:47:39Z,👍🏼 Superrr,0
Cool,https://itunes.apple.com/az/reviews/id374830264,Memmed_25,10.4.0,5,Cok iti,2017-01-22T11:09:40Z,Cool Cok iti,0
Super,https://itunes.apple.com/az/reviews/id373068100,samirnezirov,10.4.0,5,👍,2017-01-11T17:48:42Z,Super 👍,0
Salam)),https://itunes.apple.com/az/reviews/id465377013,Cavid Aze.,10.4.0,5,Elaçıı👍🏼👍🏼👍🏼,2016-12-15T19:14:45Z,Salam)) Elaçıı👍🏼👍🏼👍🏼,0
Awesome!,https://itunes.apple.com/az/reviews/id318855785,Roshqa,10.3.2,5,Perfect job!,2016-12-01T16:41:55Z,Awesome! Perfect job!,0
Unable to Download App,https://itunes.apple.com/az/reviews/id368804626,Submariiiine,10.2.0,2,Having issues with installing the new update on iphone 5s(ios 10.1),2016-11-18T23:16:05Z,Unable to Download App Having issues with installing the new update on iphone 5s(ios 10.1),1
Incredible,https://itunes.apple.com/az/reviews/id455380987,Chin 84,10.2.0,5,Incredible,2016-11-18T17:19:45Z,Incredible Incredible,0
Best,https://itunes.apple.com/az/reviews/id467350723,jaheed-r,10.2.0,5,👍,2016-11-16T03:31:23Z,Best 👍,0
👍🏻,https://itunes.apple.com/az/reviews/id467318979,Elchin055,10.2.0,5,Yaxshi proqramdi. Internet olmayanda bele mahnini axtarib internet olduqda ise adinada baxmaq olar. Supper,2016-11-11T07:34:29Z,👍🏻 Yaxshi proqramdi. Internet olmayanda bele mahnini axtarib internet olduqda ise adinada baxmaq olar. Supper,0
Super,https://itunes.apple.com/az/reviews/id507285014,Vahidgsnc,10.2.0,5,Muchos Grazias,2016-11-05T17:00:26Z,Super Muchos Grazias,0
Best app ever seen,https://itunes.apple.com/az/reviews/id524971127,SarkhanRasullu,9.9.0,5,"i congratulate developers and founders of app.
Fast,intuitive and best performance.Thanks",2016-09-16T20:19:04Z,"Best app ever seen i congratulate developers and founders of app.
Fast,intuitive and best performance.Thanks",0
Superdi,https://itunes.apple.com/az/reviews/id456837470,elvin Orucov1,9.7.1,5,Istenilen mahniya telefonu tut adini deyecey Mence Butun telefonlara Lazimdi,2016-06-14T10:09:52Z,Superdi Istenilen mahniya telefonu tut adini deyecey Mence Butun telefonlara Lazimdi,0
A problem,https://itunes.apple.com/az/reviews/id460116007,Kazan1678,9.7.0,5,"Shazam is one of my favourite apps but now it doesnt open on my iphone 
please solve the problem 
thanks<3",2016-06-12T06:19:04Z,"A problem Shazam is one of my favourite apps but now it doesnt open on my iphone 
please solve the problem 
thanks<3",0
"Tez iştiyir, like",https://itunes.apple.com/az/reviews/id396198442,as-Sibiri,9.5.0,5,Mahnını tez tapır vesselam,2016-05-02T17:30:33Z,"Tez iştiyir, like Mahnını tez tapır vesselam",0
Woow,https://itunes.apple.com/az/reviews/id485743393,Tamo0,9.4.1,5,Amazing,2016-04-20T14:33:20Z,Woow Amazing,0
cox yaxwi,https://itunes.apple.com/az/reviews/id490811167,Elmir96,9.3.0,5,internet olmuyanda yadda saxlamagi superdi,2016-02-06T19:24:45Z,cox yaxwi internet olmuyanda yadda saxlamagi superdi,0
Sarl2004,https://itunes.apple.com/az/reviews/id449095378,Sarl2004.06,9.2.2,5,Very and veryyyyyyy super,2016-01-10T10:14:51Z,Sarl2004 Very and veryyyyyyy super,0
Cool I like it,https://itunes.apple.com/az/reviews/id246291434,Petrarchi,9.2.2,5,Cool I like it,2015-12-23T11:21:13Z,Cool I like it Cool I like it,0
Hh,https://itunes.apple.com/az/reviews/id479471412,Aftoxuliqan,9.2.2,5,Ggg,2015-12-19T13:41:53Z,Hh Ggg,0
Crash,https://itunes.apple.com/az/reviews/id427704059,ardabils,9.2.0,1,The new update crash in i phone5,2015-11-18T20:02:32Z,Crash The new update crash in i phone5,1
Super,https://itunes.apple.com/az/reviews/id434381107,IlqarMeherremov91,8.5.0,5,Cool app),2015-05-15T06:12:53Z,Super Cool app),0
Like,https://itunes.apple.com/az/reviews/id423165486,Rawadik,8.5.0,5,5+,2015-05-11T06:19:57Z,Like 5+,0
Great,https://itunes.apple.com/az/reviews/id239250182,Elvin Seyidov,8.5.0,5,Great app,2015-05-09T09:01:11Z,Great Great app,0
Cool,https://itunes.apple.com/az/reviews/id328259781,Lshajak,8.4.1,5,Cool,2015-03-29T23:39:30Z,Cool Cool,0
Trio,https://itunes.apple.com/az/reviews/id413669766,NNajs,8.3.0,5,Sprrrr,2015-03-07T07:58:36Z,Trio Sprrrr,0
Superr,https://itunes.apple.com/az/reviews/id370839218,GuliyevOrkhan,8.3.0,5,Best app I have used ever,2015-03-07T06:16:18Z,Superr Best app I have used ever,0
Shazam,https://itunes.apple.com/az/reviews/id418978587,Vidok Baku,8.2.1,4,I like it,2015-02-06T11:24:02Z,Shazam I like it,0
Download it now,https://itunes.apple.com/az/reviews/id372810562,GirlSin,8.2.1,5,The app is super helpful! If you are a person who likes music then this app is for you (when you want to download a song but you don't know the name you just open this app and you know the name),2015-01-05T09:16:24Z,Download it now The app is super helpful! If you are a person who likes music then this app is for you (when you want to download a song but you don't know the name you just open this app and you know the name),0
Best,https://itunes.apple.com/az/reviews/id352171848,Ruslan325,8.2.1,5,Best,2014-12-18T08:55:52Z,Best Best,0
👍👍 best of the best,https://itunes.apple.com/az/reviews/id378347472,Saraa_57,8.2.0,5,))),2014-12-14T08:29:02Z,👍👍 best of the best ))),0
Update,https://itunes.apple.com/az/reviews/id404563794,Заур010010,7.9.1,5,Update for iOS 8!,2014-10-16T09:37:44Z,Update Update for iOS 8!,0
Mukemmel,https://itunes.apple.com/az/reviews/id388478512,Vuqar Azerbaijan,7.9.1,5,Mukemmel Program,2014-09-21T05:47:16Z,Mukemmel Mukemmel Program,0
Shazam,https://itunes.apple.com/az/reviews/id378332979,shahinmsa,7.7.2,5,Super app,2014-08-28T17:03:57Z,Shazam Super app,0
Shazam😄,https://itunes.apple.com/az/reviews/id314554397,Последняя,7.7.2,5,"Супер,мне нравится!😄",2014-08-22T17:01:57Z,"Shazam😄 Супер,мне нравится!😄",0
отличьно,https://itunes.apple.com/az/reviews/id351231554,isi0888,7.7.2,5,прикрасно работает,2014-08-11T07:39:49Z,отличьно прикрасно работает,0
Super app,https://itunes.apple.com/az/reviews/id336749224,Melv1ne,7.6.0,5,Cool!,2014-06-19T14:21:18Z,Super app Cool!,0
Best,https://itunes.apple.com/az/reviews/id291751269,Vqarayev,7.6.0,5,Best of the best!!,2014-06-06T20:14:25Z,Best Best of the best!!,0
Shazam,https://itunes.apple.com/az/reviews/id376570463,Isa q-eff,7.6.0,5,Awesome app👍👍👍,2014-05-26T17:08:32Z,Shazam Awesome app👍👍👍,0
Public,https://itunes.apple.com/az/reviews/id366677735,iDRIGO$$$,7.6.0,5,"From this program i'am can build a party in my hause a many people sing a many music from youtube but this is not expensive 

                    COOL",2014-05-17T07:11:37Z,"Public From this program i'am can build a party in my hause a many people sing a many music from youtube but this is not expensive 

                    COOL",0
Super!,https://itunes.apple.com/az/reviews/id86693454,Seymur540,7.5.1,5,Super proqramma!,2014-04-16T15:52:45Z,Super! Super proqramma!,0
Best soft ever!!!,https://itunes.apple.com/az/reviews/id154771633,Gusenka,7.5.0,5,Best soft ever!!!,2014-03-30T13:31:01Z,Best soft ever!!! Best soft ever!!!,0
Shazam,https://itunes.apple.com/az/reviews/id350264296,Farxad0414,7.4.1,5,Cool prog,2014-03-27T17:54:43Z,Shazam Cool prog,0
super,https://itunes.apple.com/az/reviews/id271811200,Gewa777,7.4.1,5,+++++,2014-03-23T13:16:54Z,super +++++,0
Shazam,https://itunes.apple.com/az/reviews/id319669204,Ibru770,7.4.1,5,Just perfect...,2014-03-21T00:17:45Z,Shazam Just perfect...,0
None,https://itunes.apple.com/az/reviews/id334875990,gulyatde8,7.4.1,5,Coool app ever!,2014-03-18T14:39:47Z,None Coool app ever!,0
Shazam,https://itunes.apple.com/az/reviews/id213369142,Ribka86,7.4.1,5,Thank u very much for this app👍👍👍,2014-03-13T17:02:29Z,Shazam Thank u very much for this app👍👍👍,0
Хъсан я,https://itunes.apple.com/az/reviews/id290872869,СаГада,7.4.1,5,Хъсан я,2014-03-12T16:22:18Z,Хъсан я Хъсан я,0
I like it 👍,https://itunes.apple.com/az/reviews/id333076413,Kamran mamedov,7.4.1,5,Love it❤️,2014-03-06T08:56:50Z,I like it 👍 Love it❤️,0
Best app,https://itunes.apple.com/az/reviews/id303446812,Mehin.a,5.5.3,5,Seriously one of the best apps!!!,2013-02-10T19:49:35Z,Best app Seriously one of the best apps!!!,0
PTC-242,https://itunes.apple.com/az/reviews/id283771450,PTC-242,5.1.1,5,eladir,2012-11-04T21:18:14Z,PTC-242 eladir,0
Super,https://itunes.apple.com/az/reviews/id279306028,Fauste207,5.1.1,5,Bomba proqramdi,2012-10-10T11:53:55Z,Super Bomba proqramdi,0
Студия Юз,https://itunes.apple.com/az/reviews/id321557941,до пошол ты,12.9,5,Крутая программа для фотошопа и у программы есть канал круто,2019-09-15T07:32:37Z,Студия Юз Крутая программа для фотошопа и у программы есть канал круто,0
Otziv,https://itunes.apple.com/az/reviews/id965476556,chfyy,12.7.1,1,"Obmanuli, napisano 3 dna besplatno, no daje 1 raz besplatno nelzya polzovatsa, srazu nujno pisat cenu, ne nujno vranyem zavlekat narod chto proqramma besplatnaya a potom trebovat oplatu !!!!!",2019-08-17T09:00:34Z,"Otziv Obmanuli, napisano 3 dna besplatno, no daje 1 raz besplatno nelzya polzovatsa, srazu nujno pisat cenu, ne nujno vranyem zavlekat narod chto proqramma besplatnaya a potom trebovat oplatu !!!!!",1
Add green sceeen effect,https://itunes.apple.com/az/reviews/id760777293,Ramil060,12.5,5,Please add green screen effect,2019-07-18T12:22:09Z,Add green sceeen effect Please add green screen effect,0
Hoşuma gitti,https://itunes.apple.com/az/reviews/id657808028,prenses jale,12.4,5,CanDem editleri yapmak için güzel bir uygulama,2019-06-28T09:35:49Z,Hoşuma gitti CanDem editleri yapmak için güzel bir uygulama,0
👍🏻 ...,https://itunes.apple.com/az/reviews/id988910484,lljej,12.3,5,👍🏻.,2019-06-16T06:04:06Z,👍🏻 ... 👍🏻.,0
EFFECTS!!!,https://itunes.apple.com/az/reviews/id1034801313,it is important?,12.3,1,"remove the names of the effects in the filters, it is not beautiful, it means that you do not respect us, which means I do not respect you.",2019-06-14T20:17:32Z,"EFFECTS!!! remove the names of the effects in the filters, it is not beautiful, it means that you do not respect us, which means I do not respect you.",1
Çok işime yarıyor,https://itunes.apple.com/az/reviews/id666162050,Pigeons Azerbaijan,12.0,5,Parasız olduğ için teşekkür ederim,2019-04-30T20:54:23Z,Çok işime yarıyor Parasız olduğ için teşekkür ederim,0
"Sürekli,reklam geliyor",https://itunes.apple.com/az/reviews/id764601471,"Sürekli,reklam geliyor",11.8,1,"Sürekli,reklam geliyor",2019-04-05T20:23:39Z,"Sürekli,reklam geliyor Sürekli,reklam geliyor",1
just woooooooow amazing app,https://itunes.apple.com/az/reviews/id913973178,elnurtaken,11.6,5,please make it for free,2019-03-18T21:02:24Z,just woooooooow amazing app please make it for free,0
Picsart,https://itunes.apple.com/az/reviews/id912986971,Old years memory,11.6,1,Picsart’ın effektlerinin üzerine gelmiş yeni logo çok berbad,2019-03-08T06:13:17Z,Picsart Picsart’ın effektlerinin üzerine gelmiş yeni logo çok berbad,1
Normal,https://itunes.apple.com/az/reviews/id436933489,AA017,11.2.2,5,Ucretsiz Biraz cox olsa ela olar ama bele yaxsidi,2019-01-18T19:59:53Z,Normal Ucretsiz Biraz cox olsa ela olar ama bele yaxsidi,0
problem,https://itunes.apple.com/az/reviews/id272401752,Irashkaa,11,1,"i adore this program, but after u update it i have a problem, when i change the size of image 3:4 or other the quality of photo becomes very very baaad, please solve this problem",2018-11-23T03:59:22Z,"problem i adore this program, but after u update it i have a problem, when i change the size of image 3:4 or other the quality of photo becomes very very baaad, please solve this problem",1
Picart follow,https://itunes.apple.com/az/reviews/id729582166,ilkaaaq,10.8.1,5,Super ♥️🤗effects,2018-11-10T13:53:59Z,Picart follow Super ♥️🤗effects,0
best of best,https://itunes.apple.com/az/reviews/id419930815,Bestialird,10.3,5,This is the beat editing app ever u can turn yourself to completely different person Lol,2018-08-25T00:29:56Z,best of best This is the beat editing app ever u can turn yourself to completely different person Lol,0
👎🏼,https://itunes.apple.com/az/reviews/id306347700,lprasimus,9.20,1,Awful application!,2017-10-15T21:58:39Z,👎🏼 Awful application!,1
Possibly best iOS app,https://itunes.apple.com/az/reviews/id283370115,Nurlan_373,9.19,5,İt’s the best editing+social networking app you can find. Picsart is like pocket PS+free. Totally awesome App. Thanks developers for creating such app.,2017-09-25T08:59:33Z,Possibly best iOS app İt’s the best editing+social networking app you can find. Picsart is like pocket PS+free. Totally awesome App. Thanks developers for creating such app.,0
Chok kotu!,https://itunes.apple.com/az/reviews/id548314848,Mehinnnnnn,9.17,1,Surekli programdan chikiyor! Lutfen duzeltin!,2017-09-12T12:46:04Z,Chok kotu! Surekli programdan chikiyor! Lutfen duzeltin!,1
Aynur,https://itunes.apple.com/az/reviews/id522296821,Aynez iphone6+,9.15,5,Super,2017-08-13T17:15:18Z,Aynur Super,0
😍,https://itunes.apple.com/az/reviews/id566191760,Seljan Khatun,9.11,5,Muhteşem 👌🏼,2017-07-11T15:32:11Z,😍 Muhteşem 👌🏼,0
Suppa,https://itunes.apple.com/az/reviews/id418724772,Anar Khanaliyev,9.11,5,Cool app.,2017-07-11T01:46:35Z,Suppa Cool app.,0
Picsart,https://itunes.apple.com/az/reviews/id478694259,Sheinlover,9.10,5,Mükemmel programdir!,2017-07-07T06:46:51Z,Picsart Mükemmel programdir!,0
G,https://itunes.apple.com/az/reviews/id449962711,Juuuuuulik,9.7,5,Super,2017-05-28T17:08:28Z,G Super,0
Super,https://itunes.apple.com/az/reviews/id529962961,Kehriz__,9.1,5,I love this app,2017-04-06T15:57:53Z,Super I love this app,0
Picsart,https://itunes.apple.com/az/reviews/id547769692,Gunaymli,9.0,5,"Super but stickers very expensive ,it is very sad 😢",2017-03-29T17:19:36Z,"Picsart Super but stickers very expensive ,it is very sad 😢",0
PicsArt,https://itunes.apple.com/az/reviews/id454554122,Aduletty,9.0,5,Very fantastic and professional ! Thanks a lot !!!,2017-03-29T09:41:02Z,PicsArt Very fantastic and professional ! Thanks a lot !!!,0
Gif,https://itunes.apple.com/az/reviews/id514537699,Benny95555,8.4,4,Get gif option back! Gifs art not good for creat gif as I want. I love pics art with gif option.,2017-02-08T19:27:04Z,Gif Get gif option back! Gifs art not good for creat gif as I want. I love pics art with gif option.,0
